obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"350.25537"	"350.255262+"	"20"	"2.30e+05"	D+	"79971.7417"	"108514.1824"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<1/2>).6p"	"2[1/2]"	"1"		"T3952n,T3408,T7199"	"L7350"	
"350.38981"	"350.38962+"	"15"	""		"79971.7417"	"108503.238"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).5f"	"2[5/2]"	"3"		""	"L7350"	
"350.666"	"350.66600+"	"3"	""		"79971.7417"	"108480.751"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).5f"	"2[3/2]"	"1"		""	"L7408"	
"350.784"	"350.784416+"	"3"	""		"79971.7417"	"108471.1277"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).5f"	"2[3/2]"	"2"		""	"L7408"	
"351.18963"	"351.189443+"	"4"	"1.33e+04"	C	"79971.7417"	"108438.2603"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<1/2>).6p"	"2[3/2]"	"1"		"T3952n,T3408,T7199"	"L7350"	
"352.26747"	"352.267256+"	"15"	""		"80916.7680"	"109296.1917"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).8p"	"2[1/2]"	"0"		""	"L7350"	
"353.95416"	"353.95398+"	"5"	""		"80916.7680"	"109160.957"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).8p"	"2[3/2]"	"2"		""	"L7350"	
"354.09538"	"354.09519+"	"5"	""		"80916.7680"	"109149.694"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).8p"	"2[3/2]"	"1"		""	"L7350"	
"354.646"	"354.6467+"	"3"	""		"80916.7680"	"109105.79"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).8p"	"2[5/2]"	"2"		""	"L7408"	
"354.944"	"354.93656+"	"1"	""		"80916.7680"	"109082.770"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).8p"	"2[1/2]"	"1"		""	"L7408"	
"361.54749"	"361.547453+"	"20"	"1.14e+05"	C	"80916.7680"	"108567.7689"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<1/2>).6p"	"2[3/2]"	"2"		"T3952n,T3408,T7199"	"L4054"	
"362.253"	"362.249497+"	"1"	"4.0e+03"	D	"80916.7680"	"108514.1824"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<1/2>).6p"	"2[1/2]"	"1"		"T3952n,T3408,T7199"	"L7408"	
"362.384"	"362.38490+"	"1"	""		"80916.7680"	"108503.871"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).5f"	"2[5/2]"	"2"		""	"L7408"	
"362.691"	"362.68887+"	"2"	""		"80916.7680"	"108480.751"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).5f"	"2[3/2]"	"1"		""	"L7408"	
"362.81571"	"362.815540+"	"10"	""		"80916.7680"	"108471.1277"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).5f"	"2[3/2]"	"2"		""	"L4054"	
"363.24896"	"363.248842+"	"4"	"9.7e+03"	C	"80916.7680"	"108438.2603"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<1/2>).6p"	"2[3/2]"	"1"		"T3952n,T3408,T7199"	"L7350"	
"366.53254"	"366.53244+"	"80"	"2.33e+06"	C	"79971.7417"	"107246.688"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).7p"	"2[3/2]"	"2"		"T4229n,T7199,T3378"	"L4054"	
"366.87365"	"366.87350+"	"10"	""		"79971.7417"	"107221.333"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).7p"	"2[3/2]"	"1"		""	"L4054"	
"367.95609"	"367.95597+"	"100*"	""		"79971.7417"	"107141.171"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).7p"	"2[5/2]"	"3"		""	"L7350"	
"367.96111"	"367.96099+"	"100*"	""		"79971.7417"	"107140.800"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).7p"	"2[5/2]"	"2"		""	"L7350"	
"369.80452"	"369.80439+"	"6"	""		"79971.7417"	"107005.371"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).7p"	"2[1/2]"	"1"		""	"L7350"	
"372.728"	"372.728+"	""	""		"85846.7046"	"112668.3"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<1/2>).7p"	"2[1/2]"	"0"		""	"L7266"	
"373.1320"	"373.13215+"	"*"	""		"85846.7046"	"112639.242"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).20f"	"2[3/2]"	"1"		""	"L7266"	
"373.1320"	"373.12603+"	"*"	""		"85846.7046"	"112639.682"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).20f"	"2[5/2]"	"2"		""	"L7266"	
"373.1320"	"373.13142+"	"*"	""		"85846.7046"	"112639.295"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).20f"	"2[3/2]"	"2"		""	"L7266"	
"373.5447"	"373.54602+"	"*"	""		"85846.7046"	"112609.558"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).19f"	"2[3/2]"	"2"		""	"L7266"	
"373.5447"	"373.54715+"	"*"	""		"85846.7046"	"112609.477"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).19f"	"2[3/2]"	"1"		""	"L7266"	
"373.5447"	"373.54022+"	"*"	""		"85846.7046"	"112609.974"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).19f"	"2[5/2]"	"2"		""	"L7266"	
"374.0276"	"374.03423+"	"*"	""		"85846.7046"	"112574.627"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).18f"	"2[3/2]"	"1"		""	"L7266"	
"374.0276"	"374.03148+"	"*"	""		"85846.7046"	"112574.823"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).18f"	"2[3/2]"	"2"		""	"L7266"	
"374.0276"	"374.02646+"	"*"	""		"85846.7046"	"112575.182"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).18f"	"2[5/2]"	"2"		""	"L7266"	
"374.2650"	"374.266+"	""	""		"85846.7046"	"112558.1"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).20p"	"2[1/2]"	"1"		""	"L7266"	
"374.3074"	"374.306+"	"*"	""		"85846.7046"	"112555.2"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).20p"	"2[3/2]"	"2"		""	"L7266"	
"374.3074"	"374.308+"	"*"	""		"85846.7046"	"112555.1"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).20p"	"2[1/2]"	"0"		""	"L7266"	
"374.3522"	"374.362+"	"*"	""		"85846.7046"	"112551.2"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).20p"	"2[5/2]"	"2"		""	"L7266"	
"374.3522"	"374.347+"	"*"	""		"85846.7046"	"112552.3"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).20p"	"2[3/2]"	"1"		""	"L7266"	
"374.467"	"374.466+"	""	""		"85846.7046"	"112543.8"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<1/2>).7p"	"2[3/2]"	"2"		""	"L7266"	
"374.6229"	"374.62229+"	""	""		"85846.7046"	"112532.672"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).17f"	"2[3/2]"	"2"		""	"L7266"	
"374.6632"	"374.661+"	""	""		"85846.7046"	"112529.9"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).19p"	"2[1/2]"	"1"		""	"L7266"	
"374.9533"	"374.953+"	"*"	""		"85846.7046"	"112509.1"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).19p"	"2[1/2]"	"0"		""	"L7266"	
"374.9533"	"374.951+"	"*"	""		"85846.7046"	"112509.3"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).19p"	"2[3/2]"	"1"		""	"L7266"	
"375.0151"	"375.008+"	""	""		"85846.7046"	"112505.2"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).19p"	"2[5/2]"	"2"		""	"L7266"	
"375.108"	"375.108+"	""	""		"85846.7046"	"112498.1"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<1/2>).7p"	"2[1/2]"	"1"		""	"L7266"	
"375.218"	"375.218+"	""	""		"85846.7046"	"112490.3"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<1/2>).7p"	"2[3/2]"	"1"		""	"L7266"	
"375.3166"	"375.31832+"	"*"	""		"85846.7046"	"112483.184"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).16f"	"2[3/2]"	"1"		""	"L7266"	
"375.3166"	"375.30752+"	"*"	""		"85846.7046"	"112483.950"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).16f"	"2[3/2]"	"2"		""	"L7266"	
"377.34238"	"377.34230+"	"50"	"1.98e+06"	C	"80916.7680"	"107410.379"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7p"	"2[1/2]"	"0"		"T4229n,T7199,T3378"	"L4054"	
"379.68835"	"379.68826+"	"20"	""		"80916.7680"	"107246.688"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7p"	"2[3/2]"	"2"		""	"L4054"	
"380.05431"	"380.05425+"	"30"	""		"80916.7680"	"107221.333"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7p"	"2[3/2]"	"1"		""	"L4054"	
"381.22150"	"381.22141+"	"20"	""		"80916.7680"	"107140.800"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7p"	"2[5/2]"	"2"		""	"L4054"	
"383.77028"	"383.77028+"	"30*"	""		"79971.7417"	"106021.607"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).4f"	"2[5/2]"	"2"		""	"L7350"	
"383.78152"	"383.78153+"	"30*"	""		"79971.7417"	"106020.843"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).4f"	"2[5/2]"	"3"		""	"L4054"	
"384.59778"	"384.59774+"	"15"	""		"79971.7417"	"105965.562"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).4f"	"2[3/2]"	"2"		""	"L7350"	
"384.612"	"384.61425+"	"2"	""		"79971.7417"	"105964.446"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).4f"	"2[3/2]"	"1"		""	"L7408"	
"391.516"	"391.51682+"	"1"	""		"85846.7046"	"111381.160"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<1/2>).4f"	"2[5/2]"	"2"		""	"L7408"	
"392.605"	"392.6027+"	"1"	""		"85191.6166"	"110655.45"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<3/2>).7f"	"2[3/2]"	"1"		""	"L7408"	
"394.525"	"394.5239+"	"0"	""		"85846.7046"	"111186.54"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).8f"	"2[3/2]"	"1"		""	"L3988"	
"398.21699"	"398.21695+"	"6"	""		"80916.7680"	"106021.607"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).4f"	"2[5/2]"	"2"		""	"L7350"	
"399.10797"	"399.10795+"	"20"	""		"80916.7680"	"105965.562"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).4f"	"2[3/2]"	"2"		""	"L7350"	
"399.12581"	"399.12574+"	"10"	""		"80916.7680"	"105964.446"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).4f"	"2[3/2]"	"1"		""	"L7350"	
"399.482"	"399.4759+"	"3"	""		"85846.7046"	"110872.43"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).10p"	"2[1/2]"	"1"		""	"L7408"	
"400.072"	"400.0716+"	"2"	""		"85191.6166"	"110180.08"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<3/2>).9p"	"2[1/2]"	"1"		""	"L7408"	
"402.803"	"402.8026+"	"1"	""		"85846.7046"	"110665.75"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7f"	"2[5/2]"	"2"		""	"L7408"	
"402.966"	"402.9607+"	"2*"	""		"85846.7046"	"110656.01"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7f"	"2[3/2]"	"2"		""	"L7408"	
"402.966"	"402.9698+"	"2*"	""		"85846.7046"	"110655.45"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7f"	"2[3/2]"	"1"		""	"L7408"	
"405.657"	"405.6549+"	"3"	""		"85191.6166"	"109836.15"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<3/2>).6f"	"2[3/2]"	"1"		""	"L7408"	
"408.690"	"408.6914+"	"2"	""		"85846.7046"	"110308.14"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).9p"	"2[1/2]"	"0"		""	"L7408"	
"409.784"	"409.7855+"	"1"	""		"85846.7046"	"110242.83"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).9p"	"2[3/2]"	"2"		""	"L7408"	
"410.843"	"410.8423+"	"3"	""		"85846.7046"	"110180.08"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).9p"	"2[1/2]"	"1"		""	"L7408"	
"416.448"	"416.4442+"	"2"	""		"85846.7046"	"109852.76"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6f"	"2[5/2]"	"2"		""	"L7408"	
"416.728"	"416.7217+"	"5d*"	""		"85846.7046"	"109836.77"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6f"	"2[3/2]"	"2"		""	"L7408"	
"416.728"	"416.7325+"	"5d*"	""		"85846.7046"	"109836.15"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6f"	"2[3/2]"	"1"		""	"L7408"	
"417.283"	"417.27814+"	"3"	""		"85191.6166"	"109149.694"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<3/2>).8p"	"2[3/2]"	"1"		""	"L7408"	
"418.44726"	"418.44705+"	"20"	""		"85191.6166"	"109082.770"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<3/2>).8p"	"2[1/2]"	"1"		""	"L7350"	
"426.32856"	"426.32856+"	"20"	""		"85846.7046"	"109296.1917"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).8p"	"2[1/2]"	"0"		""	"L11281"	
"427.396943"	"427.39694+"	"1000"	"1.99e+06"	C+	"79971.7417"	"103362.6124"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).6p"	"2[3/2]"	"2"		"T3408n,T7199,T3378"	"L11281"	
"428.296734"	"428.29673+"	"100"	"1.77e+05"	C+	"79971.7417"	"103313.4726"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).6p"	"2[3/2]"	"1"		"T3952n,T3378"	"L11281"	
"428.648687"	"428.64868+"	"40"	"1.00e+06"	C	"85191.6166"	"108514.1824"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<1/2>).6p"	"2[1/2]"	"1"		"T3952n,T3408,T7199"	"L11281"	
"428.802"	"428.80153+"	"5"	""		"85846.7046"	"109160.957"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).8p"	"2[3/2]"	"2"		""	"L7408"	
"429.264"	"429.26402+"	"6"	""		"85191.6166"	"108480.751"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<3/2>).5f"	"2[3/2]"	"1"		""	"L7408"	
"430.048652"	"430.04865+"	"50"	"5.33e+05"	C	"85191.6166"	"108438.2603"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<1/2>).6p"	"2[3/2]"	"1"		"T3952n,T3408,T7199"	"L11281"	
"430.24455"	"430.24444+"	"10"	""		"85846.7046"	"109082.770"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).8p"	"2[1/2]"	"1"		""	"L7350"	
"431.85524"	"431.85519+"	"400"	"5.13e+05"	C	"79971.7417"	"103121.1419"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).6p"	"2[5/2]"	"2"		"T3952n,T3378,T9012"	"L4054"	
"431.95795"	"431.95796+"	"1000"	"1.25e+06"	C	"79971.7417"	"103115.6343"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).6p"	"2[5/2]"	"3"		"T3378n,T7199,T9012"	"L4054"	
"435.135969"	"435.13597+"	"100"	"2.22e+06"	C+	"85846.7046"	"108821.5690"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<1/2>).6p"	"2[1/2]"	"0"		"T3408n,T7199,T3378"	"L11281"	
"436.264157"	"436.26416+"	"500"	"4.28e+05"	B	"79971.7417"	"102887.1936"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).6p"	"2[1/2]"	"1"		"T3378n,T7199"	"L11281"	
"437.612159"	"437.61216+"	"800"	"3.74e+06"	C+	"80916.7680"	"103761.6336"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6p"	"2[1/2]"	"0"		"T3408n,T7199,T3378"	"L11281"	
"439.996634"	"439.99663+"	"200"	"1.26e+06"	C+	"85846.7046"	"108567.7689"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<1/2>).6p"	"2[3/2]"	"2"		"T3408n,T7199,T3378"	"L11281"	
"441.03681"	"441.03682+"	"50"	"2.80e+05"	C+	"85846.7046"	"108514.1824"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<1/2>).6p"	"2[1/2]"	"1"		"T3408n,T7199,T3378"	"L11281"	
"441.239"	"441.23754+"	"6"	""		"85846.7046"	"108503.871"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).5f"	"2[5/2]"	"2"		""	"L7408"	
"441.68838"	"441.68826+"	"20"	""		"85846.7046"	"108480.751"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).5f"	"2[3/2]"	"1"		""	"L7350"	
"441.87613"	"441.87613+"	"50"	""		"85846.7046"	"108471.1277"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).5f"	"2[3/2]"	"2"		""	"L11281"	
"442.519007"	"442.51901+"	"100"	"6.05e+05"	C+	"85846.7046"	"108438.2603"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<1/2>).6p"	"2[3/2]"	"1"		"T3408n,T7199,T3378"	"L11281"	
"445.391749"	"445.39175+"	"600"	"3.97e+05"	B	"80916.7680"	"103362.6124"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6p"	"2[3/2]"	"2"		"T3378n,T7199"	"L11281"	
"446.369000"	"446.36898+"	"800"	"1.181e+06"	B	"80916.7680"	"103313.4726"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6p"	"2[3/2]"	"1"		"T3378n,T7199"	"L11281"	
"450.235427"	"450.23543+"	"600"	"7.8e+05"	C	"80916.7680"	"103121.1419"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6p"	"2[5/2]"	"2"		"T3952n,T3378,T9012"	"L11281"	
"453.806"	"453.80507+"	"3"	""		"85191.6166"	"107221.333"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<3/2>).7p"	"2[3/2]"	"1"		""	"L7408"	
"455.02985"	"455.02976+"	"40"	"7.3e+03"	D	"80916.7680"	"102887.1936"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6p"	"2[1/2]"	"1"		"T3952n,T3378"	"L7350"	
"458.297"	"458.29794+"	"4"	""		"85191.6166"	"107005.371"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<3/2>).7p"	"2[1/2]"	"1"		""	"L3988"	
"463.614"	"463.61303+"	"20"	""		"85846.7046"	"107410.379"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7p"	"2[1/2]"	"0"		""	"L7408"	
"467.161"	"467.15932+"	"10"	""		"85846.7046"	"107246.688"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7p"	"2[3/2]"	"2"		""	"L7408"	
"467.716"	"467.71348+"	"1"	""		"85846.7046"	"107221.333"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7p"	"2[3/2]"	"1"		""	"L7408"	
"469.484"	"469.48237+"	"4"	""		"85846.7046"	"107140.800"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7p"	"2[5/2]"	"2"		""	"L7408"	
"472.489"	"472.48740+"	"20"	""		"85846.7046"	"107005.371"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7p"	"2[1/2]"	"1"		""	"L7408"	
"481.26367"	"481.26357+"	"40"	""		"85191.6166"	"105964.446"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<3/2>).4f"	"2[3/2]"	"1"		""	"L7350"	
"486.184"	"486.1834+"	"2h"	""		"91168.5150"	"111731.14"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).11d"	"2[3/2]*"	"2"		""	"L7408"	
"486.491"	"486.4905+"	"2h"	""		"91168.5150"	"111718.16"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).11d"	"2[1/2]*"	"1"		""	"L7408"	
"486.724"	"486.7236+"	"1h"	""		"91168.5150"	"111708.32"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).11d"	"2[1/2]*"	"0"		""	"L7408"	
"491.039"	"491.0386+"	"2"	""		"91168.5150"	"111527.83"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).12s"	"2[3/2]*"	"2"		""	"L7408"	
"493.038"	"493.0350+"	"4h"	""		"91168.5150"	"111445.39"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).10d"	"2[3/2]*"	"2"		""	"L7408"	
"493.448"	"493.4443+"	"4h"	""		"91168.5150"	"111428.57"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).10d"	"2[1/2]*"	"1"		""	"L7408"	
"493.838"	"493.8375+"	"2h"	""		"91168.5150"	"111412.44"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).10d"	"2[1/2]*"	"0"		""	"L7408"	
"495.527"	"495.52706+"	"15"	""		"85846.7046"	"106021.607"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).4f"	"2[5/2]"	"2"		""	"L7408"	
