obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"357.4244"	"0.0003"	"357.424310"	"0.000018"	"309bl"	""		"26479.381"	"54449.347"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"1"	"3d7.(4F).4d"	"f 3D"	"1"		""	"L11631"	
"357.51133"	"0.00010"	"357.511307"	"0.000018"	"2240"	"1.60e+07"	B	"23244.838"	"51207.998"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"1"	"3d6.(5D).4s (6D).4d"	"e 7F"	"1"		"T5720"	"L11631"	
"357.52449"	"0.00004"	"357.524502"	"0.000018"	"4370"	"7.43e+06"	C+	"22845.869"	"50807.997"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"5"	"3d6.(5D).4s (6D).4d"	"f 7D"	"4"		"T5720"	"L11631"	
"357.53697"	"0.00004"	"357.53696"	"0.00003"	"9300"	"3.06e+07"	B	"24335.766"	"52296.920"	"3d7.(2P).4s"	"c 3P"	"2"	"3d7.(2P).4p"	"u 3D*"	"2"		"T5720"	"L11631"	
"357.59772"	"0.00010"	"357.597629"	"0.000018"	"2750"	""		"23192.500"	"51148.910"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"2"	"3d6.(5D).4s (6D).4d"	"e 5S"	"2"		""	"L11631"	
"357.67584"	"0.00004"	"357.675803"	"0.000018"	"4790"	"8.8e+06"	E	"26351.040"	"54301.340"	"3d7.(2H).4s"	"b 3H"	"5"	"3d6.(3D).4s.4p.(3P*)"	"5D*"	"4"		"T2578n"	"L11631"	
"357.83822"	"0.00010"	"357.83822"	"0.00003"	"1480"	"7.82e+06"	C+	"23270.384"	"51207.998"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"0"	"3d6.(5D).4s (6D).4d"	"e 7F"	"1"		"T5720"	"L11631"	
"357.8676"	"0.0003"	"357.867211"	"0.000018"	"500"	"1.8e+06"	E	"18378.186"	"46313.537"	"3d6.4s2"	"a 3P2"	"2"	"3d7.(4P).4p"	"w 5P*"	"2"		"T2578n"	"L11631"	
"358.11928"	"0.00004"	"358.11928"	"0.00003"	"r"	"1.02e+08"	A	"6928.268"	"34843.957"	"3d7.(4F).4s"	"a 5F"	"5"	"3d7.(4F).4p"	"z 5G*"	"6"		"T3548"	"L11631"	
"358.16465"	"0.00004"	"358.164658"	"0.000018"	"4370"	"3.21e+06"	C+	"21715.732"	"49627.884"	"3d7.(2G).4s"	"a 3G"	"5"	"3d7.(2G).4p"	"v 3G*"	"4"		"T5720"	"L11631"	
"358.18073"	"0.00010"	"358.180699"	"0.000018"	"2290"	"8.68e+06"	C+	"24772.018"	"52682.920"	"3d7.(2P).4s"	"c 3P"	"1"	"3d7.(2D2).4p"	"t 3D*"	"2"		"T5720"	"L11631"	
"358.21996"	"0.00004"	"358.21995"	"0.00003"	"23400"	"2.35e+07"	B	"26105.908"	"54013.752"	"3d7.(2H).4s"	"b 3H"	"6"	"3d6.(3D).4s.4p.(3P*)"	"5F*"	"5"		"T5720"	"L11631"	
"358.23199"	"0.00010"	"358.23183"	"0.00003"	"980"	""		"26623.735"	"54530.653"	"3d7.(2D2).4s"	"a 3D"	"2"	"3d7.(4F).5p"	"5D*"	"2"		""	"L11631"	
"358.25640"	"0.00019"	"358.256612"	"0.000018"	"560"	"2.44e+05"	C	"19788.251"	"47693.239"	"3d6.4s2"	"a 3H"	"4"	"3d6.(3G).4s.4p.(3P*)"	"w 5G*"	"3"		"T5720"	"L11631"	
"358.26831"	"0.00010"	"358.268373"	"0.000018"	"850"	""		"23244.838"	"51148.910"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"1"	"3d6.(5D).4s (6D).4d"	"e 5S"	"2"		""	"L11631"	
"358.36815"	"0.00019"	"358.368241"	"0.000018"	"690"	""		"26479.381"	"54375.677"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"1"	"3d7.(4F).4d"	"f 5G"	"2"		""	"L11631"	
"358.46592"	"0.00004"	"358.46592"	"0.00003"	"62000"	"3.29e+07"	B+	"21715.732"	"49604.427"	"3d7.(2G).4s"	"a 3G"	"5"	"3d7.(2G).4p"	"y 3H*"	"5"		"T5720"	"L11631"	
"358.47855"	"0.00004"	"358.478629"	"0.000018"	"4790"	"1.56e+07"	B	"23110.939"	"50998.645"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"3"	"3d6.(5D).4s (6D).4d"	"f 7D"	"2"		"T5720"	"L11631"	
"358.49574"	"0.00004"	"358.495740"	"0.000018"	"23400"	"6.74e+07"	B+	"26351.040"	"54237.415"	"3d7.(2H).4s"	"b 3H"	"5"	"3d6.(3G).4s.4p.(3P*)"	"t 3G*"	"4"		"T5720"	"L11631"	
"358.51895"	"0.00004"	"358.51898"	"0.00003"	"2570"	"3.19e+06"	B	"23783.619"	"51668.186"	"3d6.4s2"	"b 3G"	"5"	"3d7.(2H).4p"	"u 3G*"	"4"		"T5720"	"L11631"	
"358.53187"	"0.00004"	"358.531869"	"0.000018"	"288000"	"1.17e+07"	B+	"7728.060"	"35611.625"	"3d7.(4F).4s"	"a 5F"	"3"	"3d7.(4F).4p"	"z 5G*"	"3"		"T5720"	"L11631"	
"358.57051"	"0.00004"	"358.570513"	"0.000018"	"166000"	"3.75e+06"	A	"7376.764"	"35257.324"	"3d7.(4F).4s"	"a 5F"	"4"	"3d7.(4F).4p"	"z 5G*"	"4"		"T3548"	"L11631"	
"358.60039"	"0.00019"	"358.60044"	"0.00004"	"479"	""		"31937.325"	"59815.558"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"1"	"3d6.4s.(4D).4d"	"3F"	"2"		""	"L11631"	
"358.61124"	"0.00004"	"358.61135"	"0.00004"	"50000"	"7.02e+07"	B+	"26105.908"	"53983.293"	"3d7.(2H).4s"	"b 3H"	"6"	"3d6.(3G).4s.4p.(3P*)"	"t 3G*"	"5"		"T5720"	"L11631"	
"358.6738"	"0.0003"	"358.673845"	"0.000018"	"3020bl"	"3.62e+06"	C	"22650.416"	"50522.944"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"6"	"3d6.(5D).4s (6D).4d"	"e 5G"	"6"		"T5720"	"L11631"	
"358.69845"	"0.00004"	"358.698438"	"0.000018"	"269000"	"1.66e+07"	B+	"7985.785"	"35856.402"	"3d7.(4F).4s"	"a 5F"	"2"	"3d7.(4F).4p"	"z 5G*"	"2"		"T5720"	"L11631"	
"358.72390"	"0.00004"	"358.723885"	"0.000018"	"5600"	"7.73e+06"	C	"23110.939"	"50979.579"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"3"	"3d6.(5D).4s (6D).4d"	"e 5G"	"4"		"T5720"	"L11631"	
"358.74228"	"0.00004"	"358.742306"	"0.000018"	"9300"	""		"19552.478"	"47419.687"	"3d6.4s2"	"a 3P2"	"1"	"3d6.(3P2).4s.4p.(3P*)"	"1D*"	"2"		""	"L11631"	
"358.775156"	"0.000017"	""	""	"8700"	""		""	""	""	""	""	""	""	""		""	"L11631"	
"358.85262"	"0.00010"	"358.852642"	"0.000018"	"1860"	"7.21e+06"	C	"23711.456"	"51570.097"	"3d6.(5D).4s.4p.(3P*)"	"z 7P*"	"4"	"3d6.(5D).4s (6D).4d"	"e 7S"	"3"		"T5720"	"L11631"	
"358.86090"	"0.00004"	"358.860886"	"0.000018"	"9800"	"1.19e+07"	B	"22845.869"	"50703.870"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"5"	"3d6.(5D).4s (6D).4d"	"e 5G"	"5"		"T5720"	"L11631"	
"358.89176"	"0.00004"	"358.891728"	"0.000018"	"4680"	"2.15e+07"	C+	"23192.500"	"51048.107"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"2"	"3d6.(5D).4s (6D).4d"	"f 7D"	"1"		"T5720"	"L11631"	
"358.91048"	"0.00004"	"358.910463"	"0.000018"	"27500"	"3.61e+05"	A	"6928.268"	"34782.421"	"3d7.(4F).4s"	"a 5F"	"5"	"3d7.(4F).4p"	"z 5G*"	"5"		"T3548"	"L11631"	
"358.94517"	"0.00004"	"358.945168"	"0.000018"	"11200"	"1.05e+07"	B	"21999.130"	"49850.590"	"3d7.(2G).4s"	"a 3G"	"4"	"3d7.(2G).4p"	"v 3G*"	"3"		"T5720"	"L11631"	
"358.96052"	"0.00019"	"358.960351"	"0.000018"	"650"	"9.28e+05"	C+	"24118.819"	"51969.101"	"3d6.4s2"	"b 3G"	"4"	"3d7.(2P).4p"	"u 3D*"	"3"		"T6110"	"L11631"	
"359.00837"	"0.00010"	"359.00834"	"0.00003"	"1700"	"9.23e+05"	C+	"23783.619"	"51630.178"	"3d6.4s2"	"b 3G"	"5"	"3d6.(3H).4s.4p.(3P*)"	"1H*"	"5"		"T5720"	"L11631"	
"359.13491"	"0.00010"	"359.134673"	"0.000018"	"1860"	"7.8e+05"	E	"22996.674"	"50833.438"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"4"	"3d6.(5D).4s (6D).4d"	"e 7F"	"5"		"T2578n"	"L11631"	
"359.14838"	"0.00019"	"359.148310"	"0.000018"	"690"	"6.3e+06"	E	"26550.479"	"54386.186"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"0"	"3d7.(4F).4d"	"g 5F"	"1"		"T2578n"	"L11631"	
"359.24699"	"0.00019"	"359.247096"	"0.000018"	"760"	"2.2e+05"	E	"20874.482"	"48702.535"	"3d6.4s2"	"b 3F2"	"3"	"3d6.(3H).4s.4p.(3P*)"	"y 1G*"	"4"		"T2578n"	"L11631"	
"359.26747"	"0.00010"	"359.267365"	"0.000018"	"930"	"4.3e+06"	E	"26140.179"	"53966.662"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	"3d7.(4F).4d"	"h 5D"	"2"		"T2578n"	"L11631"	
"359.2892"	"0.0003"	"359.289367"	"0.000018"	"398"	""		"17726.988"	"45551.767"	"3d7.(4P).4s"	"a 5P"	"2"	"3d6.(3P2).4s.4p.(3P*)"	"x 3D*"	"1"		""	"L11631"	
"359.33225"	"0.00010"	"359.332450"	"0.000018"	"1260"	""		"26339.696"	"54161.139"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"2"	"3d7.(4F).4d"	"f 5G"	"3"		""	"L11631"	
"359.46320"	"0.00004"	"359.463208"	"0.000018"	"18200"	"3.14e+07"	B+	"22996.674"	"50807.997"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"4"	"3d6.(5D).4s (6D).4d"	"f 7D"	"4"		"T5720"	"L11631"	
"359.53011"	"0.00010"	"359.530148"	"0.000018"	"2290"	"8.21e+06"	B	"23192.500"	"50998.645"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"2"	"3d6.(5D).4s (6D).4d"	"f 7D"	"2"		"T5720"	"L11631"	
"359.58643"	"0.00010"	"359.586378"	"0.000018"	"1170"	"4.14e+05"	D+	"19788.251"	"47590.048"	"3d6.4s2"	"a 3H"	"4"	"3d6.(3G).4s.4p.(3P*)"	"w 5G*"	"4"		"T5720"	"L11631"	
"359.61957"	"0.00010"	"359.619686"	"0.000018"	"1950"	"4.32e+05"	B	"19621.006"	"47420.228"	"3d6.4s2"	"a 3H"	"5"	"3d6.(3G).4s.4p.(3P*)"	"w 5G*"	"5"		"T4187"	"L11631"	
"359.70209"	"0.00019"	"359.702073"	"0.000018"	"550"	"1.8e+07"	D	"26339.696"	"54132.551"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"2"	"3d7.(4F).4d"	"h 5D"	"1"		"T2578n"	"L11631"	
"359.70523"	"0.00010"	"359.70522"	"0.00003"	"2040"	""		"26224.969"	"54017.581"	"3d7.(2D2).4s"	"a 3D"	"3"	"3d7.(4F).5p"	"3G*"	"4"		""	"L11631"	
"359.87170"	"0.00010"	"359.871779"	"0.000018"	"950"	"3.1e+06"	D	"26224.969"	"54004.718"	"3d7.(2D2).4s"	"a 3D"	"3"	"3d6.(3D).4s.4p.(3P*)"	"t 5P*"	"3"		"T2578n"	"L11631"	
"359.8929"	"0.0003"	"359.892871"	"0.000018"	"339"	""		"26479.381"	"54257.502"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"1"	"3d7.(4F).4d"	"g 5F"	"2"		""	"L11631"	
"359.89791"	"0.00019"	"359.89803"	"0.00003"	"457"	""		"23270.384"	"51048.107"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"0"	"3d6.(5D).4s (6D).4d"	"f 7D"	"1"		""	"L11631"	
"359.96249"	"0.00004"	"359.96249"	"0.00003"	"4680"	"2.33e+07"	B+	"28819.954"	"56592.703"	"3d7.(2H).4s"	"a 1H"	"5"	"3d6.(1G2).4s.4p.(3P*)"	"u 3F*"	"4"		"T5720"	"L11631"	
"360.20825"	"0.00010"	"360.208167"	"0.000018"	"1320"	"3.2e+06"	D	"23244.838"	"50998.645"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"1"	"3d6.(5D).4s (6D).4d"	"f 7D"	"2"		"T2578n"	"L11631"	
"360.24619"	"0.00004"	"360.246200"	"0.000018"	"2950"	"1.02e+07"	B	"23110.939"	"50861.816"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"3"	"3d6.(5D).4s (6D).4d"	"f 7D"	"3"		"T5720"	"L11631"	
"360.25252"	"0.00004"	"360.252548"	"0.000018"	"5900"	"2.12e+07"	C+	"23110.939"	"50861.327"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"3"	"3d6.(5D).4s (6D).4d"	"e 7P"	"2"		"T5720"	"L11631"	
"360.27645"	"0.00019"	"360.27635"	"0.00003"	"437"	""		"22838.323"	"50586.878"	"3d7.(4P).4s"	"b 3P"	"2"	"3d7.(2G).4p"	"z 1F*"	"3"		""	"L11631"	
"360.30884"	"0.00019"	"360.30895"	"0.00003"	"380"	""		"27559.583"	"55305.627"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"2"	"3d6.4s.(6D).6s"	"5D"	"1"		""	"L11631"	
"360.32033"	"0.00004"	"360.320302"	"0.000018"	"49000"	"2.59e+07"	B+	"21715.732"	"49460.902"	"3d7.(2G).4s"	"a 3G"	"5"	"3d7.(2G).4p"	"v 3G*"	"5"		"T5720"	"L11631"	
"360.35672"	"0.00019"	"360.35667"	"0.00003"	"850"	""		"19621.006"	"47363.376"	"3d6.4s2"	"a 3H"	"5"	"3d6.(3G).4s.4p.(3P*)"	"w 5G*"	"6"		""	"L11631"	
"360.36808"	"0.00010"	"360.368062"	"0.000018"	"870"	"4.55e+05"	C	"20641.110"	"48382.603"	"3d6.4s2"	"b 3F2"	"4"	"3d7.(2G).4p"	"z 1H*"	"5"		"T5720"	"L11631"	
"360.38177"	"0.00004"	"360.38175"	"0.00003"	"3390"	"1.70e+07"	C+	"24772.018"	"52512.457"	"3d7.(2P).4s"	"c 3P"	"1"	"3d7.(2P).4p"	"u 3D*"	"1"		"T5720"	"L11631"	
"360.39412"	"0.00019"	"360.394253"	"0.000018"	"590"	""		"27394.691"	"55134.168"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	"3d6.4s.(6D).6s"	"5D"	"2"		""	"L11631"	
"360.43713"	"0.00010"	"360.43717"	"0.00003"	"1000"	""		"23244.838"	"50981.012"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"1"	"3d6.(5D).4s (6D).4d"	"f 5D"	"0"		""	"L11631"	
"360.5201"	"0.0003"	"360.520077"	"0.000018"	"3630bl"	""		"26627.609"	"54357.405"	"3d7.(2H).4s"	"b 3H"	"4"	"3d7.(4F).5p"	"3G*"	"3"		""	"L11631"	
"360.54525"	"0.00004"	"360.54525"	"0.00003"	"68000"	"4.66e+07"	B+	"21999.130"	"49726.990"	"3d7.(2G).4s"	"a 3G"	"4"	"3d7.(2G).4p"	"y 3H*"	"4"		"T5720"	"L11631"	
"360.55004"	"0.00004"	"360.550035"	"0.000018"	"15800"	"2.12e+07"	B	"22650.416"	"50377.908"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"6"	"3d6.(5D).4s (6D).4d"	"f 7D"	"5"		"T5720"	"L11631"	
"360.63757"	"0.00020"	"360.637441"	"0.000018"	"780"	"1.73e+05"	C+	"20641.110"	"48361.882"	"3d6.4s2"	"b 3F2"	"4"	"3d6.(3G).4s.4p.(3P*)"	"y 5H*"	"4"		"T5720"	"L11631"	
"360.65332"	"0.00010"	"360.653353"	"0.000018"	"1820"	"3.16e+06"	C+	"19552.478"	"47272.027"	"3d6.4s2"	"a 3P2"	"1"	"3d7.(4P).4p"	"w 3D*"	"1"		"T5720"	"L11631"	
"360.65995"	"0.00010"	"360.65992"	"0.00003"	"1230"	""		"26623.735"	"54342.779"	"3d7.(2D2).4s"	"a 3D"	"2"	"3d7.(4F).5p"	"3D*"	"2"		""	"L11631"	
"360.66791"	"0.00004"	"360.66790"	"0.00003"	"191000"	"8.29e+07"	B+	"21715.732"	"49434.163"	"3d7.(2G).4s"	"a 3G"	"5"	"3d7.(2G).4p"	"y 3H*"	"6"		"T5720"	"L11631"	
"360.81414"	"0.00004"	"360.814151"	"0.000018"	"4900"	"6.22e+06"	C+	"22996.674"	"50703.870"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"4"	"3d6.(5D).4s (6D).4d"	"e 5G"	"5"		"T5720"	"L11631"	
"360.81740"	"0.00020"	"360.817303"	"0.000018"	"660"	""		"24118.819"	"51825.773"	"3d6.4s2"	"b 3G"	"4"	"3d7.(2H).4p"	"u 3G*"	"3"		""	"L11631"	
"360.88591"	"0.00004"	"360.885895"	"0.000018"	"720000"	"8.13e+07"	A	"8154.714"	"35856.402"	"3d7.(4F).4s"	"a 5F"	"1"	"3d7.(4F).4p"	"z 5G*"	"2"		"T3548"	"L11631"	
"360.93364"	"0.00010"	"360.933805"	"0.000018"	"1070"	""		"27166.820"	"54864.831"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"4"	"3d6.4s.(6D).6s"	"5D"	"3"		""	"L11631"	
"361.01588"	"0.00004"	"361.015895"	"0.000019"	"56000"	"5.90e+07"	C+	"22650.416"	"50342.129"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"6"	"3d6.(5D).4s (6D).4d"	"e 7F"	"6"		"T5720"	"L11631"	
"361.02783"	"0.00010"	"361.027851"	"0.000019"	"810"	""		"26140.179"	"53830.975"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	"3d7.(4F).4d"	"g 5F"	"3"		""	"L11631"	
"361.06944"	"0.00010"	"361.069500"	"0.000019"	"2190"	"1.05e+07"	C+	"23192.500"	"50880.102"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"2"	"3d6.(5D).4s (6D).4d"	"f 5D"	"1"		"T5720"	"L11631"	
"361.20684"	"0.00004"	"361.206836"	"0.000019"	"11000"	"1.11e+07"	B	"22845.869"	"50522.944"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"5"	"3d6.(5D).4s (6D).4d"	"e 5G"	"6"		"T5720"	"L11631"	
"361.2936"	"0.0005"	"361.292668"	"0.000019"	"870bl*"	""		"17550.181"	"45220.681"	"3d7.(4P).4s"	"a 5P"	"3"	"3d6.(3P2).4s.4p.(3P*)"	"x 3D*"	"3"		""	"L11631"	
"361.2936"	"0.0005"	"361.293947"	"0.000019"	"870bl*"	""		"12560.934"	"40231.336"	"3d7.(4F).4s"	"a 3F"	"3"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"2"		""	"L11631"	
"361.31445"	"0.00010"	"361.314514"	"0.000019"	"1070"	"3.39e+06"	C	"23192.500"	"50861.327"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"2"	"3d6.(5D).4s (6D).4d"	"e 7P"	"2"		"T5720"	"L11631"	
"361.3443"	"0.0003"	"361.344160"	"0.000019"	"2290bl*"	"7.0e+06"	E	"26224.969"	"53891.526"	"3d7.(2D2).4s"	"a 3D"	"3"	"3d6.(3D).4s.4p.(3P*)"	"5D*"	"3"		"T2578n"	"L11631"	
"361.3443"	"0.0003"	"361.34437"	"0.00003"	"2290bl*"	""		"26351.040"	"54017.581"	"3d7.(2H).4s"	"b 3H"	"5"	"3d7.(4F).5p"	"3G*"	"4"		""	"L11631"	
"361.36059"	"0.00010"	"361.360592"	"0.000019"	"1320"	""		"26623.735"	"54289.034"	"3d7.(2D2).4s"	"a 3D"	"2"	"3d7.(4F).5p"	"3F*"	"3"		""	"L11631"	
"361.37157"	"0.00020"	"361.371473"	"0.000019"	"520"	""		"19788.251"	"47452.717"	"3d6.4s2"	"a 3H"	"4"	"3d7.(2G).4p"	"z 1G*"	"4"		""	"L11631"	
"361.41120"	"0.00010"	"361.411202"	"0.000019"	"1620"	""		"26627.609"	"54289.034"	"3d7.(2H).4s"	"b 3H"	"4"	"3d7.(4F).5p"	"3F*"	"3"		""	"L11631"	
"361.45554"	"0.00010"	"361.45557"	"0.00004"	"1910"	""		"31307.245"	"58965.275"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"4"	"3d6.4s.(4D).4d"	"3G"	"4"		""	"L11631"	
"361.47119"	"0.00010"	"361.47116"	"0.00003"	"1700"	""		"26224.969"	"53881.806"	"3d7.(2D2).4s"	"a 3D"	"3"	"3d6.(3D).4s.4p.(3P*)"	"5F*"	"4"		""	"L11631"	
"361.47721"	"0.00010"	"361.477184"	"0.000019"	"1070"	"2.67e+06"	C+	"24180.862"	"51837.238"	"3d6.(5D).4s.4p.(3P*)"	"z 7P*"	"3"	"3d6.(5D).4s (6D).4d"	"e 5P"	"3"		"T5720"	"L11631"	
"361.51909"	"0.00020"	"361.519093"	"0.000019"	"760"	"6.1e+06"	D	"26479.381"	"54132.551"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"1"	"3d7.(4F).4d"	"h 5D"	"1"		"T2578n"	"L11631"	
"361.61481"	"0.00020"	"361.614896"	"0.000019"	"1000"	""		"25899.989"	"53545.833"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"4"	"3d7.(4F).4d"	"h 5D"	"3"		""	"L11631"	
"361.63197"	"0.00010"	"361.632059"	"0.000019"	"1350"	"6.86e+05"	C+	"19552.478"	"47197.010"	"3d6.4s2"	"a 3P2"	"1"	"3d6.(3F2).4s.4p.(3P*)"	"x 3F*"	"2"		"T5720"	"L11631"	
"361.65650"	"0.00010"	"361.65652"	"0.00004"	"1740"	""		"31322.613"	"58965.275"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"3"	"3d6.4s.(4D).4d"	"3G"	"4"		""	"L11631"	
"361.74261"	"0.00020"	"361.74290"	"0.00003"	"650"	""		"26406.465"	"54042.527"	"3d7.(2D2).4s"	"a 3D"	"1"	"3d7.(4F).5p"	"5F*"	"2"		""	"L11631"	
"361.77858"	"0.00004"	"361.778596"	"0.000019"	"36300"	"7.09e+07"	B	"24335.766"	"51969.101"	"3d7.(2P).4s"	"c 3P"	"2"	"3d7.(2P).4p"	"u 3D*"	"3"		"T5720"	"L11631"	
"361.79625"	"0.00020"	"361.796376"	"0.000019"	"468"	""		"19788.251"	"47420.228"	"3d6.4s2"	"a 3H"	"4"	"3d6.(3G).4s.4p.(3P*)"	"w 5G*"	"5"		""	"L11631"	
"361.82987"	"0.00004"	"361.829873"	"0.000019"	"4370"	"4.89e+06"	C+	"22845.869"	"50475.288"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"5"	"3d6.(5D).4s (6D).4d"	"e 7P"	"4"		"T5720"	"L11631"	
"361.8386"	"0.0003"	"361.837980"	"0.000019"	"690"	""		"26140.179"	"53768.979"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	"3d7.(4F).4d"	"f 5G"	"4"		""	"L11631"	
"361.8386"	"0.0003"	"361.838582"	"0.000019"	"12600bl*"	"8.88e+06"	B+	"21999.130"	"49627.884"	"3d7.(2G).4s"	"a 3G"	"4"	"3d7.(2G).4p"	"v 3G*"	"4"		"T5720"	"L11631"	
"361.85968"	"0.00004"	"361.859656"	"0.000019"	"3020"	""		"26224.969"	"53852.114"	"3d7.(2D2).4s"	"a 3D"	"3"	"3d7.(4F).5p"	"5G*"	"4"		""	"L11631"	
"361.87677"	"0.00004"	"361.876750"	"0.000019"	"830000"	"7.22e+07"	B+	"7985.785"	"35611.625"	"3d7.(4F).4s"	"a 5F"	"2"	"3d7.(4F).4p"	"z 5G*"	"3"		"T5720"	"L11631"	
"361.88123"	"0.00004"	"361.88114"	"0.00003"	"3720"	""		"23783.619"	"51409.124"	"3d6.4s2"	"b 3G"	"5"	"3d6.(3G).4s.4p.(3P*)"	"x 3H*"	"4"		""	"L11631"	
"361.97685"	"0.00010"	"361.976819"	"0.000019"	"2000"	"2.81e+05"	C+	"19390.168"	"47008.371"	"3d6.4s2"	"a 3H"	"6"	"3d6.(3H).4s.4p.(3P*)"	"z 3H*"	"5"		"T5720"	"L11631"	
"362.0240"	"0.0003"	"362.024220"	"0.000019"	"520"	"1.3e+06"	E	"22996.674"	"50611.261"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"4"	"3d6.(5D).4s (6D).4d"	"e 7P"	"3"		"T2578n"	"L11631"	
"362.04654"	"0.00010"	"362.046574"	"0.000019"	"1620"	""		"26224.969"	"53837.851"	"3d7.(2D2).4s"	"a 3D"	"3"	"3d7.(4F).5p"	"3D*"	"3"		""	"L11631"	
"362.1196"	"0.0003"	"362.119504"	"0.000019"	"380"	""		"26140.179"	"53747.500"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	"3d7.(4F).4d"	"f 3D"	"3"		""	"L11631"	
"362.14604"	"0.00004"	"362.14605"	"0.00003"	"85000"	"4.45e+07"	B+	"21999.130"	"49604.427"	"3d7.(2G).4s"	"a 3G"	"4"	"3d7.(2G).4p"	"y 3H*"	"5"		"T5720"	"L11631"	
"362.17188"	"0.00004"	"362.17188"	"0.00003"	"3470"	"1.07e+07"	C+	"28819.954"	"56423.283"	"3d7.(2H).4s"	"a 1H"	"5"	"3d6.(1I).4s.4p.(3P*)"	"u 3H*"	"4"		"T5720"	"L11631"	
"362.20031"	"0.00004"	"362.200323"	"0.000019"	"54000"	"5.14e+07"	B+	"22249.429"	"49850.590"	"3d7.(2G).4s"	"a 3G"	"3"	"3d7.(2G).4p"	"v 3G*"	"3"		"T5720"	"L11631"	
"362.31858"	"0.00004"	"362.31859"	"0.00003"	"50000"	"6.68e+06"	B+	"19390.168"	"46982.320"	"3d6.4s2"	"a 3H"	"6"	"3d6.(3H).4s.4p.(3P*)"	"z 3H*"	"6"		"T5720"	"L11631"	
"362.34463"	"0.00004"	"362.344616"	"0.000019"	"9500"	"1.15e+06"	B	"20641.110"	"48231.280"	"3d6.4s2"	"b 3F2"	"4"	"3d6.(3G).4s.4p.(3P*)"	"y 5H*"	"5"		"T5720"	"L11631"	
"362.37728"	"0.00004"	"362.377308"	"0.000019"	"2950"	""		"23110.939"	"50698.620"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"3"	"3d6.(5D).4s (6D).4d"	"f 5D"	"2"		""	"L11631"	
"362.40618"	"0.00020"	"362.405907"	"0.000019"	"1260"	""		"26339.696"	"53925.200"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"2"	"3d7.(4F).4d"	"f 5P"	"1"		""	"L11631"	
